ID, trksegID, lat, lon, ele, date
488,1,14.569941591471434,-91.135436743497849,1205.630000000000109,2018-08-04T20:07:23Z
489,1,14.569969670847058,-91.135430205613375,1205.150000000000091,2018-08-04T20:07:38Z
490,1,14.569983333349228,-91.135422075167298,1205.150000000000091,2018-08-04T20:07:52Z
491,1,14.569989703595638,-91.135420231148601,1204.670000000000073,2018-08-04T20:08:06Z
492,1,14.569979226216674,-91.135435150936246,1204.670000000000073,2018-08-04T20:08:18Z
493,1,14.569974448531866,-91.135443616658449,1204.670000000000073,2018-08-04T20:08:33Z
494,1,14.56997805275023,-91.135440012440085,1204.670000000000073,2018-08-04T20:08:57Z
495,1,14.569973526522517,-91.135439090430737,1205.630000000000109,2018-08-04T20:09:13Z
496,1,14.569975202903152,-91.135431881994009,1204.190000000000055,2018-08-04T20:09:19Z
497,1,14.569963552057743,-91.135437665507197,1204.670000000000073,2018-08-04T20:09:37Z
498,1,14.57000395283103,-91.13542852923274,1205.150000000000091,2018-08-04T20:09:48Z
499,1,14.570016274228692,-91.135413609445095,1205.150000000000091,2018-08-04T20:10:16Z
500,1,14.570009065791965,-91.135404473170638,1204.670000000000073,2018-08-04T20:10:34Z
501,1,14.570584734901786,-91.13513482734561,1204.670000000000073,2018-08-04T20:26:10Z
502,1,14.570562858134508,-91.135161146521568,1206.589999999999918,2018-08-04T20:26:24Z
503,1,14.570568557828665,-91.135151339694858,1206.1099999999999,2018-08-04T20:26:43Z
504,1,14.570565540343523,-91.135170366615057,1205.630000000000109,2018-08-04T20:27:07Z
505,1,14.570551374927163,-91.135178999975324,1206.1099999999999,2018-08-04T20:27:27Z
506,1,14.570556655526161,-91.13517539575696,1206.589999999999918,2018-08-04T20:28:13Z
507,1,14.570546764880419,-91.135167181491852,1206.1099999999999,2018-08-04T20:28:42Z
508,1,14.570529665797949,-91.135163409635425,1206.1099999999999,2018-08-04T20:29:10Z
509,1,14.570537209510803,-91.135156117379665,1206.1099999999999,2018-08-04T20:29:29Z
510,1,14.570541484281421,-91.135164499282837,1207.069999999999936,2018-08-04T20:29:52Z
511,1,14.570550452917814,-91.135160559788346,1207.069999999999936,2018-08-04T20:30:04Z
512,1,14.570596218109131,-91.135154105722904,1207.069999999999936,2018-08-04T20:30:26Z
513,1,14.570608707144856,-91.135155782103539,1204.670000000000073,2018-08-04T20:30:43Z
514,1,14.570635026320815,-91.135126110166311,1202.269999999999982,2018-08-04T20:30:52Z
515,1,14.570676935836673,-91.135094426572323,1197.940000000000055,2018-08-04T20:31:03Z
516,1,14.570695292204618,-91.135087637230754,1196.980000000000018,2018-08-04T20:31:07Z
517,1,14.57073150202632,-91.135061234235764,1194.089999999999918,2018-08-04T20:31:13Z
518,1,14.570753294974566,-91.135037848725915,1193.130000000000109,2018-08-04T20:31:18Z
519,1,14.570771902799606,-91.135055366903543,1192.170000000000073,2018-08-04T20:31:21Z
520,1,14.570793360471725,-91.135057965293527,1191.690000000000055,2018-08-04T20:31:23Z
521,1,14.57087273709476,-91.135014547035098,1191.210000000000036,2018-08-04T20:31:31Z
522,1,14.570968290790915,-91.134996442124248,1187.849999999999909,2018-08-04T20:31:45Z
523,1,14.570972146466374,-91.134993089362979,1187.849999999999909,2018-08-04T20:31:46Z
524,1,14.571031406521797,-91.134965177625418,1186.400000000000091,2018-08-04T20:32:00Z
525,1,14.571036016568542,-91.134955957531929,1185.920000000000073,2018-08-04T20:32:01Z
526,1,14.571059234440327,-91.134923435747623,1185.920000000000073,2018-08-04T20:32:07Z
527,1,14.571074405685067,-91.134925866499543,1184.960000000000036,2018-08-04T20:32:09Z
528,1,14.571089912205935,-91.134922010824084,1184,2018-08-04T20:32:11Z
529,1,14.571115560829639,-91.134903151541948,1183.039999999999964,2018-08-04T20:32:23Z
530,1,14.571139784529805,-91.13490030169487,1181.599999999999909,2018-08-04T20:32:28Z
531,1,14.57117079757154,-91.134882196784019,1181.599999999999909,2018-08-04T20:32:32Z
532,1,14.571178006008267,-91.134880352765322,1181.119999999999891,2018-08-04T20:32:35Z
533,1,14.57119720056653,-91.134855374693871,1180.160000000000082,2018-08-04T20:32:38Z
534,1,14.571200637146831,-91.13482503220439,1181.119999999999891,2018-08-04T20:32:52Z
535,1,14.571195859462023,-91.134821763262153,1180.6400000000001,2018-08-04T20:33:09Z
536,1,14.571205414831638,-91.134813213720918,1180.6400000000001,2018-08-04T20:33:25Z
537,1,14.571183538064361,-91.134836515411735,1180.160000000000082,2018-08-04T20:33:37Z
538,1,14.571175239980221,-91.134831486269832,1180.160000000000082,2018-08-04T20:33:53Z
539,1,14.571195943281054,-91.134828217327595,1179.670000000000073,2018-08-04T20:33:58Z
540,1,14.571215976029634,-91.134821930900216,1180.160000000000082,2018-08-04T20:34:00Z
541,1,14.571244055405259,-91.134805418550968,1179.670000000000073,2018-08-04T20:34:03Z
542,1,14.571364084258676,-91.134766358882189,1181.599999999999909,2018-08-04T20:34:16Z
543,1,14.571430720388889,-91.134730400517583,1183.519999999999982,2018-08-04T20:34:25Z
544,1,14.571481011807919,-91.13469067029655,1184.960000000000036,2018-08-04T20:34:36Z
545,1,14.571486124768853,-91.134693520143628,1185.440000000000055,2018-08-04T20:34:53Z
546,1,14.571485454216599,-91.134699890390038,1185.440000000000055,2018-08-04T20:35:07Z
547,1,14.571485705673695,-91.13469310104847,1184.480000000000018,2018-08-04T20:35:25Z
548,1,14.571474557742476,-91.134692933410406,1184.480000000000018,2018-08-04T20:35:51Z
549,1,14.571482017636299,-91.13468874245882,1184.960000000000036,2018-08-04T20:36:10Z
550,1,14.571467936038971,-91.134701985865831,1185.440000000000055,2018-08-04T20:36:22Z
551,1,14.571487633511424,-91.134703075513244,1184.480000000000018,2018-08-04T20:36:36Z
552,1,14.571476317942142,-91.134709278121591,1184.480000000000018,2018-08-04T20:36:52Z
553,1,14.571467600762844,-91.134703578427434,1184.960000000000036,2018-08-04T20:37:17Z
554,1,14.571469612419605,-91.134691005572677,1184.960000000000036,2018-08-04T20:37:42Z
555,1,14.571470199152827,-91.134674828499556,1184.960000000000036,2018-08-04T20:38:02Z
556,1,14.571465337648988,-91.134684467688203,1185.440000000000055,2018-08-04T20:38:18Z
557,1,14.571460643783212,-91.134689748287201,1184.960000000000036,2018-08-04T20:38:47Z
558,1,14.571453183889389,-91.134686479344964,1185.440000000000055,2018-08-04T20:39:11Z
559,1,14.57145276479423,-91.134687568992376,1185.440000000000055,2018-08-04T20:39:33Z
560,1,14.571462823078036,-91.134681785479188,1185.920000000000073,2018-08-04T20:39:50Z
561,1,14.571468774229288,-91.134729562327266,1185.440000000000055,2018-08-04T20:40:05Z
562,1,14.571904381737113,-91.134498305618763,1184.480000000000018,2018-08-04T20:45:51Z
563,1,14.571903292089701,-91.134508280083537,1184.480000000000018,2018-08-04T20:46:17Z
564,1,14.57190471701324,-91.134507609531283,1184.480000000000018,2018-08-04T20:46:40Z
565,1,14.571908907964826,-91.134514566510916,1184.480000000000018,2018-08-04T20:47:14Z
566,1,14.571914607658982,-91.134505262598395,1185.440000000000055,2018-08-04T20:47:26Z
567,1,14.571902202442288,-91.134495539590716,1184.960000000000036,2018-08-04T20:47:35Z
568,1,14.571901028975844,-91.134486068040133,1184.480000000000018,2018-08-04T20:47:57Z
569,1,14.571897424757481,-91.13449327647686,1184.960000000000036,2018-08-04T20:48:18Z
570,1,14.571900190785527,-91.134486151859164,1184.960000000000036,2018-08-04T20:48:27Z
571,1,14.571908572688699,-91.134504340589046,1184.960000000000036,2018-08-04T20:48:40Z
572,1,14.571957690641284,-91.134465783834457,1185.440000000000055,2018-08-04T20:48:56Z
573,1,14.57197654992342,-91.13443954847753,1185.440000000000055,2018-08-04T20:48:59Z
574,1,14.572041258215904,-91.134335277602077,1185.440000000000055,2018-08-04T20:49:11Z
575,1,14.572064643725753,-91.134285153821111,1184.960000000000036,2018-08-04T20:49:17Z
576,1,14.572109403088689,-91.134211895987391,1185.440000000000055,2018-08-04T20:49:26Z
577,1,14.57214804366231,-91.134057082235813,1186.400000000000091,2018-08-04T20:49:40Z
578,1,14.572127088904381,-91.133947446942329,1184,2018-08-04T20:49:54Z
579,1,14.572087526321411,-91.133872848004103,1183.039999999999964,2018-08-04T20:50:06Z
580,1,14.572052489966154,-91.133823897689581,1183.039999999999964,2018-08-04T20:50:18Z
581,1,14.572035055607557,-91.133822640404105,1183.519999999999982,2018-08-04T20:50:36Z
582,1,14.572041090577841,-91.133742090314627,1183.519999999999982,2018-08-04T20:50:51Z
583,1,14.572040671482682,-91.133695570752025,1183.519999999999982,2018-08-04T20:50:59Z
584,1,14.57201762124896,-91.13365039229393,1184.480000000000018,2018-08-04T20:51:11Z
585,1,14.572022650390863,-91.133626755326986,1183.039999999999964,2018-08-04T20:51:27Z
586,1,14.572002785280347,-91.133582163602114,1182.559999999999945,2018-08-04T20:51:31Z
587,1,14.571990547701716,-91.13347789272666,1184,2018-08-04T20:51:39Z
588,1,14.572014017030597,-91.133384350687265,1186.400000000000091,2018-08-04T20:51:48Z
589,1,14.572050478309393,-91.133320732042193,1188.329999999999927,2018-08-04T20:52:00Z
590,1,14.572061877697706,-91.133315116167068,1188.809999999999945,2018-08-04T20:52:05Z
591,1,14.572044862434268,-91.133296256884933,1189.289999999999964,2018-08-04T20:52:19Z
592,1,14.572048466652632,-91.133303632959723,1189.289999999999964,2018-08-04T20:52:34Z
593,1,14.572052154690027,-91.133314613252878,1189.289999999999964,2018-08-04T20:52:38Z
594,1,14.572113342583179,-91.133321486413479,1187.369999999999891,2018-08-04T20:52:43Z
595,1,14.572138739749789,-91.133313439786434,1186.400000000000091,2018-08-04T20:52:45Z
596,1,14.57223454490304,-91.133290724828839,1185.920000000000073,2018-08-04T20:52:52Z
597,1,14.572337893769145,-91.133176730945706,1189.289999999999964,2018-08-04T20:53:07Z
598,1,14.572363290935755,-91.133098276332021,1192.170000000000073,2018-08-04T20:53:21Z
599,1,14.572328003123403,-91.132990568876266,1194.089999999999918,2018-08-04T20:53:36Z
600,1,14.572312999516726,-91.132951593026519,1196.019999999999982,2018-08-04T20:53:42Z
601,1,14.572268491610885,-91.132857212796807,1197.460000000000036,2018-08-04T20:53:55Z
602,1,14.572286931797862,-91.132844304665923,1198.900000000000091,2018-08-04T20:54:07Z
603,1,14.572290368378162,-91.132793426513672,1199.380000000000109,2018-08-04T20:54:17Z
604,1,14.572281902655959,-91.132776578888297,1200.339999999999918,2018-08-04T20:54:25Z
605,1,14.572289614006877,-91.132794264703989,1200.339999999999918,2018-08-04T20:54:27Z
606,1,14.572356501594186,-91.132905576378107,1203.710000000000036,2018-08-04T20:54:41Z
607,1,14.572415258735418,-91.132980175316334,1204.670000000000073,2018-08-04T20:54:49Z
608,1,14.572434788569808,-91.132985539734364,1204.670000000000073,2018-08-04T20:54:51Z
609,1,14.572465382516384,-91.133002806454897,1205.150000000000091,2018-08-04T20:54:54Z
610,1,14.572485666722059,-91.133034406229854,1205.150000000000091,2018-08-04T20:54:57Z
611,1,14.572545848786831,-91.133133983239532,1208.509999999999991,2018-08-04T20:55:10Z
612,1,14.572578622028232,-91.13316566683352,1209.960000000000036,2018-08-04T20:55:23Z
613,1,14.572620950639248,-91.133175389841199,1210.440000000000055,2018-08-04T20:55:38Z
614,1,14.572641653940082,-91.133205648511648,1211.400000000000091,2018-08-04T20:55:57Z
615,1,14.572626650333405,-91.133297933265567,1212.839999999999918,2018-08-04T20:56:08Z
616,1,14.572651041671634,-91.133370520547032,1214.279999999999973,2018-08-04T20:56:17Z
617,1,14.572668643668294,-91.133404048159719,1215.240000000000009,2018-08-04T20:56:21Z
618,1,14.572711559012532,-91.133426427841187,1215.720000000000027,2018-08-04T20:56:25Z
619,1,14.572762520983815,-91.133430954068899,1216.210000000000036,2018-08-04T20:56:30Z
620,1,14.572780458256602,-91.133444365113974,1216.210000000000036,2018-08-04T20:56:33Z
621,1,14.572768304497004,-91.133468421176076,1216.210000000000036,2018-08-04T20:56:36Z
622,1,14.572836197912693,-91.133508235216141,1216.690000000000055,2018-08-04T20:56:49Z
623,1,14.572856817394495,-91.13353606313467,1218.130000000000109,2018-08-04T20:56:55Z
624,1,14.57281943410635,-91.133616026490927,1218.6099999999999,2018-08-04T20:57:08Z
625,1,14.572834521532059,-91.133630443364382,1218.6099999999999,2018-08-04T20:57:20Z
626,1,14.572832174599171,-91.1336450278759,1219.089999999999918,2018-08-04T20:57:32Z
627,1,14.572817841544747,-91.13366455771029,1219.089999999999918,2018-08-04T20:57:43Z
628,1,14.572830079123378,-91.133649051189423,1219.089999999999918,2018-08-04T20:57:57Z
629,1,14.572812058031559,-91.133640417829156,1219.089999999999918,2018-08-04T20:58:13Z
630,1,14.572821026667953,-91.133622983470559,1218.6099999999999,2018-08-04T20:58:28Z
631,1,14.572827899828553,-91.133615942671895,1219.089999999999918,2018-08-04T20:58:39Z
632,1,14.572820607572794,-91.13361326046288,1219.089999999999918,2018-08-04T20:58:59Z
633,1,14.572835778817534,-91.133625078946352,1218.6099999999999,2018-08-04T20:59:22Z
634,1,14.572825636714697,-91.133619211614132,1218.130000000000109,2018-08-04T20:59:54Z
